compound_id,smiles,activity_label,activity_value_um
CID-24818491,COC1=CC(=C(C=C1)OC)NC(=O)NC2=NC=CN=C2,inactive,
CID-6457151,CN1CCN(CC1)C2=C(C=C(C=C2)C(=O)OC)NC(=O)COC3=CC=CC=C3,inactive,
CID-3206898,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N(CC2=CC=C(C=C2)F)CC(=O)NCC3=CC=CO3,inactive,
CID-3979641,COC1=CC=CC=C1OCC(=O)NCCCN2C=CN=C2,inactive,
CID-2772428,CC1=CC(=NC(=N1)SC(C)C(=O)O)C,inactive,
CID-9551565,C1CN(CCN1CC2=CC=CC=C2)CC(COCC3=CC4=C(C=C3)OCO4)O.Cl,inactive,
CID-651766,CCCOC(=O)C1=C(NC2=C(C1C3=CC=CS3)C(=O)CCC2)C,inactive,
CID-6153160,C1=CC=C(C(=C1)C(=O)OC2=CC=C(C=C2)C=NNC(=O)C3=CC=C(C=C3)N)Cl,inactive,
CID-666706,COCCN1CCN2C(=NC3=C2C=CC(=C3)NC(=O)NC4CCCCC4)C1,inactive,
CID-486277,C1=CC2=C(N=C1)N=C(O2)C3=CC=C(C=C3)N,inactive,
CID-3471388,CN(C)CCN=CC1=C(N(C(=S)NC1=O)CC2=CC3=C(C=C2)OCO3)O,inactive,
CID-3219705,COC1=CC=CC=C1NC(=O)N2CCCC2C(=O)NCC3=CC4=C(C=C3)OCO4,inactive,
CID-650090,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)SCC(=O)C3=CC=CS3)CC4=CC=C(C=C4)F,inactive,
CID-24761482,CC1CCN(CC1)CCCCOC2=CC=C(C=C2)C.C(=O)(C(=O)O)O,inactive,
CID-1467684,C1CCC(C1)NC(=O)CN(CC2=CC=CS2)C(=O)C3=CSN=N3,inactive,
CID-766246,C1=CC=C(C=C1)N2C(=C(NC2=O)Cl)C=O,inactive,
CID-23603067,CCOC(=O)C1CCN(CC1)C(=O)CCS(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C(=O)N3C)C,inactive,
CID-3326392,C1CC2=C(C(CC(=O)N2C3=CC=CC=C3F)C4=CSC=C4)C(=O)C1,inactive,
CID-1002180,COC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)C3=NNC(=S)O3)OC,inactive,
CID-4650688,CC1(C2CCC1(C(=O)C2)CS(=O)(=O)NC3CCCC3)C,inactive,
CID-24793265,CCN1C=C(C=N1)CN2CCCC(C2)CNS(=O)(=O)C3=CC=CC4=C3N=CC=C4,inactive,
CID-11834461,CC1=C(C=C(C=C1)Cl)NC2=CC(=NS(=O)(=O)C3=CC=CS3)C4=CC=CC=C4C2=O,inactive,
CID-663995,COC1=CC2=C(C=C1)NC3=C2N=CN=C3NCCN4CCCCC4,inactive,
CID-2547209,CC(C(=O)NCC1=CC=CO1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,inactive,
CID-16188103,C[N+]1=C(SC2=C1C=C(C=C2)OC)C=CC3=CC=CC=C3O.[I-],inactive,
CID-664882,CC1=CC2=C(C=C1)NC(=O)C(=C2)CNC(C)C,inactive,
CID-665739,CC1CC2=NC(=NC=C2C(=O)C1)NC(=O)C3=CC(=CC=C3)OC,inactive,
CID-1481692,CCSC1=NC(=CC(=O)N1C2=CC=CC=C2)C(F)(F)F,inactive,
CID-1247755,COC1=CC(=C(C=C1)C(=O)N2CCN(CC2)C3CCCCC3)OC,inactive,
CID-15945714,C1CN=C(N1)NCC2=CC=CC=C2SC3=CC=CC=C3F.I,inactive,
CID-3246781,C1COCCN1C2=NC=C3C(=N2)CC(CC3=O)C4=CC=C(C=C4)F,inactive,
CID-9551590,COC1=CC=CC(=C1OC)C2C3=C(C(=O)N2CCN4CCOCC4)OC5=C(C3=O)C=C(C=C5)F,inactive,
CID-684731,COC1=CC=C(C=C1)CC2=NNC(=S)S2,inactive,
CID-1482625,C1=CC(=CC=C1C2=CSC(=N2)N3C(=C(C=N3)C(=O)O)C(F)(F)F)F,inactive,
CID-2541165,CC(=O)C1=CC(=C(C=C1)OC)COC(=O)CN2C=NC3=CC=CC=C3C2=O,inactive,
CID-2288052,CC1=C(C=C(C=C1)OCC(=O)NCCO)C,inactive,
CID-659061,CC(=C(C#N)C(=O)N)NCCN(C)C,inactive,
CID-2965581,CC1=CC2=C(C=C1)N=C(C=C2C(=O)NC3=C(C=C4C5=CC=CC=C5OC4=C3)OC)C6=CC=NC=C6,inactive,
CID-879325,CC(=O)CC(=O)NC1=CC(=CC=C1)OC,inactive,
CID-16195961,C1COCCN1CCCNC(=O)C=CC2=CC=C(O2)Br.Cl,inactive,
CID-5032456,CC(C(=O)N)OC(=O)C1=CC=CC=C1OCC2=CC=C(C=C2)Cl,inactive,
CID-9550954,C1=CC2=C(C=NN2C=C1)C(=O)NCC3=CC=C(C=C3)F,inactive,
CID-1092651,CCN(CC)C1=NC(=NC(=N1)NC2=CC=CC=C2)OC3=NNC(=O)C=C3,inactive,
CID-1287856,CC(C)CNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)N2CCC(CC2)C(=O)N,inactive,
CID-830763,CC1=C(C(=O)N(N1)C2=CC=CC=C2)C=NC3=CC4=CC=CC=C4N=C3,inactive,
CID-5106404,CNC(=O)CN(C1=CC(=C(C=C1Cl)Cl)OCCOC)S(=O)(=O)C2=CC=CC=C2,inactive,
CID-2817811,CCOC(=O)C(C1=CC=C(C=C1)N(C)C(=O)OCC)(C(F)(F)F)O,inactive,
CID-16195416,CN1C2=C(C=C(C=C2)S(=O)(=O)NCCN3CCN(CC3)C4=CC=CC=C4F)N(C(=O)C1=O)C,inactive,
CID-3274823,CCC1=CC(=C(C=C1OCC(=O)O)O)C(=O)CC2=NC3=CC=CC=C3S2,inactive,
CID-1301813,CN1C(=NN=N1)SCC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)Cl,inactive,
CID-2538305,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=O)C(=CC4=CC=C(C=C4)N(C)C)N(C3=S)C,inactive,
CID-2803167,C1C=CC2C1C3CC2C(C3)NC(=S)N,inactive,
CID-16011919,CC1=CC(=C(C(=C1)C)CN2C3=CC=CC=C3C4=C2C(=O)N(N=C4)CC(=O)NCC5=CC=CC=N5)C,inactive,
CID-5309436,CC1=CC=CC=C1NC(=O)C2CCCN2S(=O)(=O)C3=CC=CC4=C3N=CC=C4,inactive,
CID-3293548,C1C(=O)N(C(S1)C2=CN=CC=C2)C3=CC(=CC=C3)Cl,inactive,
CID-3656887,C1C2CC3CC1CC(C2)(C3)NC(=O)CSC4=NC=NN4,inactive,
CID-296597,CCN(CC)C(=O)CN1C=CC(=NC1=O)NC(=O)C,inactive,
CID-682264,CC1=C(C2=C(N=C1C)SC(=C2N)C(=O)C3=CC=CC=C3)C,inactive,
CID-749211,CC1=CC(=C(C=C1)C)NC(=O)CCN2C(=O)C3=CC=CC=C3C2=O,inactive,
CID-2009311,C1CC2=C(C1)C(=NC3=C2C4=C(S3)C(=NC=N4)SCC(=O)O)C5=CC=CC=C5,inactive,
CID-24791276,CC1=CC(=CC(=C1Cl)C)OCC2=CC(=NO2)C(=O)NCCN3CCCCC3CO,inactive,
CID-2366963,C1=CC=C2C(=C1)N=NN2OCC3=CC=C(C=C3)C#N,inactive,
CID-24818458,CC1=C(C(=CC=C1)NC(=O)NN2CCN(CC2)C)C,inactive,
CID-135421713,COC1=NC=NC(=C1)NN=CC2=CC=CC=C2O,inactive,
CID-923830,CN1C2=CC=CC=C2N=C1NC3=CC=C(C=C3)OC,inactive,
CID-2092263,CCN1C2=C(C=C(C=C2)NC(=O)CSC3=NN=C(N3CC4=CC=CO4)C5CC5)C6=CC=CC=C61,inactive,
CID-2835401,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)SC3=CC(=C(C=C3)C(=O)O)C(=O)O,inactive,
CID-16193634,CC1(CCC(=O)N1CCC2=CC(=C(C=C2)OC)OC)C(=O)NC3CCCC3,inactive,
CID-3963383,C1=CC=C2C(=C1)C(=NS2(=O)=O)NN(CCC#N)C(=O)C3=CC=CC=C3Br,inactive,
CID-16034741,COC1=CC=CC(=C1)CNC(=O)CN2C=CC3=C2C=CC(=C3)S(=O)(=O)N4CCCC4,inactive,
CID-5307236,CC1=C(C(=NN1C)C)S(=O)(=O)N(CC(=O)NCC2=CC=CO2)C3=CC=C(C=C3)OC,inactive,
CID-3813305,COC1=CC=C(C=C1)C(C#N)C2=NNC(=O)C=C2,inactive,
CID-4349592,CC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)COC2=NSN=C2N3CCOCC3,inactive,
CID-22733,C1=CC=C2C(=C1)C(C(=O)N2)(CC3=CC=CC=N3)O,inactive,
CID-5307537,CN1C(=NN=C1SCC(=O)NCC2CCCO2)CN3C4=CC=CC=C4SC3=O,inactive,
CID-2974536,CC1=CC=C(C=C1)N2C(=O)CC(C2=O)CC3=CC(=CC(=C3)C)C,inactive,
CID-11325914,C[N+]1=CC=C(C=C1)C=CC2=CNC3=CC=CC=C32.[I-],inactive,
CID-20926913,CC1=C(C=CC(=C1)NC(=O)CN(C)S(=O)(=O)C2=CC=C(S2)C3=NNC(=O)C=C3)Br,inactive,
CID-6485210,CC1=CC(=CC=C1)C2=NOC(=N2)CN(C)C(=O)C3=C(OC=C3)C,inactive,
CID-2465885,C1CCCN(CC1)CC(=O)NCCN2C(=O)C(=CC3=CC=CC=C3Cl)SC2=O,inactive,
CID-1135870,C1COCCN1C2=C(C=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])Cl,inactive,
CID-16194121,CCOC(=O)C(C)NC(=O)CN1C2=C(C=N1)C(=O)OC3=C2C=C(C=C3)C,inactive,
CID-20957074,COC1=CC=CC=C1NC(=O)CCC2=NN=C3N2N=C(C=C3)NCC4=CC=CO4,inactive,
CID-3222691,CC1=CC=C(C=C1)NC(=O)NC2(CCCCC2)C(=O)NCC3=CC=CC=C3,inactive,
CID-20884256,CC1=NN(C(=O)C2=CC3=C(N12)C=CS3)CC(=O)NCCN4CCOCC4,inactive,
CID-667263,C1=CN=CC=C1C2=C3C(C(=C(OC3=NN2)N)C#N)C4=CSC=C4,inactive,
CID-2176255,COC1=C(C=C(C=C1)N(CC(=O)NCCC2=CCCCC2)S(=O)(=O)C3=CC=CC=C3)OC,inactive,
CID-5944368,C1CS(=O)(=O)CC1NC(=O)COC(=O)C=CC2=CN(N=C2C3=CC4=C(C=C3)OCCO4)C5=CC=CC=C5,inactive,
CID-6881889,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NCC(=O)NN=CC3=CN=CC=C3,inactive,
CID-5349789,CCOC1=C(C(=CC(=C1)C=NNC(=O)N)Br)OCC2=CC=CC=C2F,inactive,
CID-135517164,COC1=C(C=CC(=C1)C=NNC(=O)C2(C3=CC=CC=C3C4=CC=CC=C42)O)O,inactive,
CID-2124833,CCCCN(C1=C(N(C(=O)NC1=O)CCC)N)C(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3,inactive,
CID-9169354,CC(=O)C1=CC(=C(C=C1)OC)CC(=O)NC2=CC=CC=C2C3=CC=CC=C3,inactive,
CID-886929,CC1=CC(=CC=C1)CN2C=NC3=CC=CC=C32,inactive,
CID-24687809,CCOC1=C(C=C(C=C1)NC(=O)CN(C)C(=O)C2=CN(N=C2C3=CC=CS3)C4=CC=CC=C4)OCC,inactive,
CID-667386,CC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N4CCSCC4=N3,inactive,
CID-622951,CCOC(=O)C1C(C2C(=NNC2=O)CC1(C)O)C3=CC(=CC=C3)[N+](=O)[O-],inactive,
CID-6497408,COC1=CC(=C(C=C1)NC(=O)C2CC(=O)N(C2)CCC3=CC=C(C=C3)F)OC,inactive,
CID-16188440,CN(CCC1=CC(=C(C=C1)OC)OC)CC2=NC(=NO2)CC3=CC(=C(C=C3)OC)OC,inactive,
CID-2276435,COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],inactive,
CID-17019738,C1CNCCC1CNC(=O)C=NO,inactive,
CID-3709085,CN1C(CC(O1)COC(=O)C2=C(C=C(C=C2)Cl)Cl)C3=CC=CC=C3,inactive,
CID-3222091,C1CCC(C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=CC=C3Cl)C(=O)C4=CSN=N4,inactive,
CID-1315988,COC1=C(C=C(C=C1)C=C2C(=O)N(C(=S)S2)CCCC(=O)N3CCOCC3)OC,inactive,
CID-2591990,C1=CC(=CC(=C1)SCC(=O)NC(=O)NCC2=CC=CO2)C(F)(F)F,inactive,
CID-2935276,CCCCOC1=CC=C(C=C1)C2C(=C(C(=O)N2CCN3CCOCC3)O)C(=O)C4=CC=CS4,inactive,
CID-659851,CC1=C(C2=CC=CC=C2N1C)C(CN3CCC(CC3)C(=O)N)O,inactive,
CID-9657793,C1CC2=C(C=C(C=C2)Cl)C(=NO)C1,inactive,
CID-3239699,CCOC1=C(C=C(C=C1)CCNS(=O)(=O)C2=CC3=C(C=C2)N(C(=O)O3)CC(=O)OCC)OCC,inactive,
CID-652393,CC1=CC(=NN1C2=CC(=NC(=N2)C3=CC=CC=C3)N4CCOCC4)C,inactive,
CID-1306940,COC1=CC=CC=C1NC(=O)CN(C2=CC=CC=C2F)S(=O)(=O)C,inactive,
CID-6251393,C1=CC=C(C=C1)OC(=O)NC(=O)C(=CC2=CC=CC=C2Cl)C#N,inactive,
CID-1271291,C1COCCN1CC(=O)NC2=NN=C(S2)SCC(=O)NC3=CC=CC=C3,inactive,
CID-2088429,C1CCC(CC1)NC(=O)NC(=O)CN2CCC(=CC2)C3=CC=CC=C3,inactive,
CID-1112660,CCOC(=O)C(=CC1=CC(=C(C=C1)OCC(=O)NC2=CC=C(C=C2)OC)OC)C#N,inactive,
CID-2441581,C1CCCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,inactive,
CID-618112,C1CN2CC3CN1CC(C2)(C3N)C4=CC=CC=C4,inactive,
CID-2466498,C1=CC=C2C(=C1)C(=NNC2=O)CC(=O)OCC3=C(C=CC=C3Cl)Cl,inactive,
CID-2970771,CN1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NS(=O)(=O)C3=CC=CC=C3,inactive,
CID-1475370,C1=CC=NC(=C1)N(CC(=O)NC2=C(C=C(C=C2)F)F)S(=O)(=O)C3=CC=C(C=C3)F,inactive,
CID-2449562,C1COCCN1C2=C(C=C(C=C2)C(F)(F)F)NC(=O)C3=C[N+](=CC=C3)[O-],inactive,
CID-9593133,C1COCCN1C2=NC(=NC(=C2)NN=CC3=CC=C(O3)C4=CC=C(C=C4)Cl)N5CCOCC5,inactive,
CID-16681966,CCC(C)C(C(=O)O)NC(=O)NCC1=CC=C(C=C1)S(=O)(=O)N,inactive,
CID-24793851,C1CCCC(CC1)N2CC(CCC2=O)C(=O)NCC3=CC(=CC=C3)C(F)(F)F,inactive,
CID-1190011,C=CCN1C(=O)C2=C(N3C1=NN=C3NC4=CC=CC=C4)SC5=C2CCCC5,inactive,
CID-23723976,COC1=CC(=C(C=C1)C(=O)C2CCCN(C2)CC3=C(C=CC(=C3)Cl)O)OC,inactive,
CID-23723918,C=CCOC1=CC=CC=C1CN2CCN(C(C2)CCO)CCC3=CC=CC=C3,inactive,
CID-258209,C1OC2=C(O1)C=C(C=C2)C=C3C(=O)NC(=O)NC3=O,inactive,
CID-3209688,CC1=CC=C(C=C1)C(C2=NN=NN2CC3=CC=CC=C3)N4CCN(CC4)CC5=CC=CC=C5,inactive,
CID-5340838,CCOC1=C(C2=CC=CC=C2C=C1)C=NNC(=O)C3=CC=C(C=C3)[N+](=O)[O-],inactive,
CID-16031750,CC1=CC(=C(C=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC4=C(C=C3)N(CCC4)C(=O)C)C,inactive,
CID-672396,CCCC1=CC=C(C=C1)C2=C(SC(=C2C#N)N)C,inactive,
CID-1401961,CC1=CC(=C(N1C2=CC=CC=N2)C)C=C3C(=O)NC(=S)N(C3=O)CC=C,inactive,
CID-3243259,C1=CC=NC(=C1)CNS(=O)(=O)C2=CC3=C(C=C2)NC(=O)S3,inactive,
CID-1153414,CC1=CC2=C(C=C1)C=C(C3=NN=C(N23)SCC(=O)NC4=NC5=C(S4)CCCC5)C,inactive,
CID-2469834,CC1=CC(=CC(=C1)N(CCC(=O)NC2=NN=C(S2)C)S(=O)(=O)C3=CC=C(C=C3)Cl)C,inactive,
CID-744877,CC1=NC2=C(N1C3=CC=CC=C3)C=CC(=C2)S(=O)(=O)N(C)C,inactive,
CID-12005565,C1=CC=C(C=C1)C2=CSC(=N2)N3C(=O)C4C(C3=O)C5C6=CC=CC=C6C4C7=CC=CC=C57,inactive,
CID-20861162,CCN1CCCC1CNC(=O)C2=CC3=C(C=C2)S(=O)(=O)C4=CC=CC=C4C(=O)N3CC5=CC=CC=C5F,inactive,
CID-2572977,CC(=O)C1=CC(=C(C=C1)OCC(=O)NC2=CC=C(C=C2)NC(=O)C)COC,inactive,
CID-879497,C1CN(C(=N1)C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)Cl,inactive,
CID-3362033,C1CC(CCC1CNC2=NC(=S)NC3=CC=CC=C32)C(=O)N4CCN(CC4)C5=CC=C(C=C5)F,inactive,
CID-9594701,CC1=CC(=C(C=C1)C2=CSC(=N2)NN=CC3=CC=CO3)C,inactive,
CID-5825353,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)C=CNC3=CC=C(C=C3)OC,inactive,
CID-24789181,C1CN(CCN1C2=CC=C(C=C2)F)C3=C(C=C(C=C3)C(CC(=O)N)NC(=O)C4=CC(=CC=C4)Br)[N+](=O)[O-],inactive,
CID-2290932,CC1=CC=C(C=C1)CNC=CC(=O)C2=CC=C(C=C2)OC,inactive,
CID-605900,CC(C1COC2=CC=CC=C2O1)NCC3COC4=CC=CC=C4O3,inactive,
CID-1992652,CC1=CC=C(C=C1)C2=C3C(=CN2CC4=CC=CC=C4)N(C(=O)N(C3=O)C)C,inactive,
CID-75106,C1=CC=C(C=C1)C2=NNC(=O)C=C2,inactive,
CID-6462809,CCOC1=CC=C(C=C1)NC(=O)NC2CCS(=O)(=O)C2,inactive,
CID-2926561,COC1=CC(=C(C=C1)OC)C2C3=C(C4=CC=CC=C4CC3)N=C5N2C(=O)CS5,inactive,
CID-2347614,CC1CCN(CC1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)C,inactive,
CID-4818076,CC1=NC(=C(C=C1)OCC(=O)N2CCC3=CC=CC=C3C2)[N+](=O)[O-],inactive,
CID-2927541,CN1C(=O)C=CC(=N1)OCC2=CC=CC=C2,inactive,
CID-5335030,C1OC2=C(O1)C=C(C(=C2)C=NNC(=O)C3=CC=CC=N3)Cl,inactive,
CID-5580856,COCCN1C(=O)C(=CC2=CC3=C(C=C2Br)OCO3)NC1=S,inactive,
CID-5868600,COC1=CC=C(C=C1)C2=CN=NN2C3=CC=C(C=C3)NC(=O)C=CC4=CC(=C(C=C4)OC)OC,inactive,
CID-2966189,C1COCCN1C2=C(C=C(C=C2)[N+](=O)[O-])NC(=O)C3=CC=CS3,inactive,
CID-665246,CCCN(CC1=CC2=C(C=CC(=C2)C)NC1=O)C(=O)C3=CC(=CC=C3)OC,inactive,
CID-5309401,CC1=CC2=C(C=C1)OC(=O)C3=C2N(N=C3)CC(=O)N(CCCN4CCOCC4)CC5=CC=CO5,inactive,
CID-1071743,CCN1C(=NN=C1SCC(=O)NC2=NC(=CS2)C)CC3=CC=CC=C3,inactive,
CID-3816263,CC1=C(C=CC2=C1OC(=O)C3=C2CCCC3)OC(C)C(=O)NCC4CCC(CC4)C(=O)O,inactive,
CID-2964461,CC1CCC(CC1)NC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)Cl,inactive,
CID-614998,CC(=O)C1=CC(=C(C=C1)SC2=CC=CC=N2)[N+](=O)[O-],inactive,
CID-766425,C1=CC(=CC=C1NC(=O)CCCC(=O)O)Br,inactive,
CID-16196323,C=CCN1C2=[N+](CCCCC2)C3=CC=CC=C3C1=O.[I-],inactive,
CID-76567,CC1=[N+](C2=CC=CC=C2S1)CC(=O)O.[Br-],inactive,
CID-1238616,CN1C(=O)C=C(N1)C(F)(F)F,inactive,
CID-2148474,CCOC1=CC=C(C=C1)C(=O)NC2=CC(=O)N(C(=O)N2C)C,inactive,
CID-1076661,CC(=C)CNC(=S)N1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,inactive,
CID-950934,C1=CC=C2C(=C1)C=CC(=C2CNC3=NC=C(C=C3)Br)O,inactive,
CID-24246206,COC1=CC=CC=C1N(CC2=CC=CC=C2)S(=O)(=O)C3=CC=CC(=C3)C(=O)NC4=CC=CC=N4,inactive,
CID-1544371,CN1C2=CC=CC=C2N=C1C3=C(N(C(=S)S3)C4=CC=CC=C4)N,inactive,
CID-4008696,CC1=NOC2=C1C(C3=C(N2)CC(CC3=O)(C)C)C4=CC=C(C=C4)N(C)C,inactive,
CID-3129759,CC(C)C1=CC=C(C=C1)NC2=NC(=NC(=N2)NCCO)Cl,inactive,
CID-16404088,CCC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)CCC2=C(C3=C(C=C4C(=C3)C(=C(O4)C)C)OC2=O)C,inactive,
CID-9613794,CC(=CC1=CC=CC=C1)C=NNC(=O)C2=CC=CO2,inactive,
CID-1377933,CC1=C(C=C(C=C1)Cl)C2=CC=C(O2)C=NC3=CC=C(C=C3)N4CCOCC4,inactive,
CID-666338,C1CSC(C(=O)N1)CC(=O)NC2=CC(=CC=C2)Cl,inactive,
CID-790790,CCC1=C(N=C2C(=C1Cl)C=CC=C2OC)C,inactive,
CID-6882829,COC1=C(C(=C(C=C1)C=NNC(=O)COC2=CC=CC3=CC=CC=C32)C(=O)O)OC,inactive,
CID-718990,CC1=CC=CC=C1COC2=CC=C(C=C2)C3=NNN=N3,inactive,
CID-3195217,CC1=C(SC(=C1C#N)NC(=O)CSC2=NN=NN2C3=CC=C(C=C3)C(=O)C)C,inactive,
CID-5737480,CC1CCCCN1CC2=C(C=CC3=C2OC=C(C3=O)C4=CC=C(C=C4)Br)O,inactive,
CID-3119289,CCCCOC1=CC=CC(=C1)C(=O)NC2=CC=C(C=C2)NC(=O)C3=CC=CO3,inactive,
CID-2890949,C1CCN(C1)C2=CC=CC3=C2C(=O)C4=CC=CC=C4C3=O,inactive,
CID-5346517,CC1=C(C=CC=C1[N+](=O)[O-])C(=O)ON=C(C2=CC=CC=N2)N,inactive,
CID-24789533,CCCCN(CCCNC(=O)C1=CC=C(O1)CS(=O)(=O)C2=CC=C(C=C2)OC)CC3=CC=CC=C3,inactive,
CID-85361,C1COCCN1C2=NC(=NC(=N2)N3CCOCC3)N4CCOCC4,inactive,
CID-3440213,CC1=CC(=CC=C1)C(=O)NC2=C(C(=C(N2CC3=CC=CC=C3)C)C)C#N,inactive,
CID-2908592,CC1=CC(=C(C=C1)NC(=O)C2(CCOCC2)C3=CC=CC=C3)[N+](=O)[O-],inactive,
CID-16187970,COC1=CC(=C(C=C1)OC)CNN2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C4F,inactive,
CID-704173,CC(=C1C(=O)NN(C1=O)C2=CC(=C(C=C2)F)Cl)C,inactive,
CID-12006213,C1CC(C2=CC=CC=C2C1)NC(=O)CSC3=NN=C(N3N)C4=C(C=C(C=C4)Cl)Cl,inactive,
CID-2937346,CC(C(=O)OC1=CC=C(C=C1)OC)N2C(=O)C3=CC=CC=C3C2=O,inactive,
CID-2990975,C1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)OCC(=O)N3CCOCC3)Cl,inactive,
CID-812582,C1CSCCN1C(=S)NC(=O)C=CC2=CC=CC=C2,inactive,
CID-3243018,COC1=CC(=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3)OC,inactive,
CID-1107361,CCCC(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=O)O2,inactive,
CID-1247210,C1=CC(=CC=C1CN2C=C(C=N2)NC(=O)C3=NC=CN=C3)Cl,inactive,
CID-976569,CNC1=NC(=NC(=N1)OC)N2CCOCC2,inactive,
CID-135485424,COC1=CC=CC=C1CN2C3=C(C(=O)NC(=N3)C4CCN(CC4)C(=O)C5=CC=C(C=C5)F)N=N2,inactive,
CID-3323022,CC(C1=NNC(=S)N1C2=CC=CC=C2)NS(=O)(=O)C3=CC=CC=C3,inactive,
CID-2229996,C1=CC=C(C=C1)N2C(=NN=C2SCC3=NC(=NO3)C4=CC=CS4)C5=CC=CO5,inactive,
CID-12005368,CCOC(=O)C1=CC=C(C=C1)NC(=S)N(CCCN2CCCC(C2)C)CC3=CC=CO3,inactive,
CID-256920,COC1=CC=CC(=C1O)C=NCCCN=CC2=C(C(=CC=C2)OC)O,inactive,
CID-24856166,C1=CC(=CC(=C1)C2=CC=C(C=C2)S(=O)(=O)N)C=C3C(=O)NC(=O)S3,inactive,
CID-9607314,CC(=NOCC(=O)NC1=CC=CC=C1SC)C2=CC3=CC=CC=C3O2,inactive,
CID-9672381,C1COCCN1C2=CC=C(S2)C=NN(C3=CC=CC=C3)C4=CC=CC=C4,inactive,
CID-3241525,CCC1C(=O)N(C2=C(O1)C=CC(=C2)Cl)CC(=O)OCC,inactive,
CID-2901203,CC1=NN=C(S1)NC(=O)C2COC3=CC=CC=C3O2,inactive,
CID-3152243,C1CCC(C(C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCCC3)C(=O)O,inactive,
CID-3469746,CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CN(N=C3C4=CC=CC=C4)CC5=CC=C(C=C5)Br)C(=O)OC,inactive,
CID-703771,COC(=O)C1=C(C2=CC=CC=C2O1)NC(=O)C3=CC=CC=C3O,inactive,
CID-6467087,CC1=CC(=C(O1)C)C(=O)NC(C)C2CCCO2,inactive,
CID-1079665,CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)N3CCCC4=CC=CC=C43)COC5=CC=C(C=C5)OC,inactive,
CID-652042,C1=CC=C(C=C1)C(=O)OCC2C(C3C(O2)N4C=CC(=O)N=C4O3)O.O,inactive,
CID-1818115,C1CCC2(CC1)C(=NC3=CC(=CC=C3)Cl)N=C(N2C4=CC=CC=C4)SCC(=O)O,inactive,
CID-3239501,CN1C2=C(C(=O)NC1=O)N(C(=N2)CN3CCN(CC3)C4=CC=C(C=C4)OC)CCCC5=CC=CC=C5,inactive,
CID-659206,C1CC(=O)N(C1)CCCN2C=NC3=C(C2=O)NC4=C3C=C(C=C4)F,inactive,
CID-3297083,COC1=CC=CC(=C1)CN2CCCCC2C(=O)O,inactive,
CID-2535777,C1CCC(=CC1)CCNC(=O)COC(=O)CN2C=NC3=CC=CC=C3C2=O,inactive,
CID-2677559,CCOC1=CC=C(C=C1)C(=O)NCCC2=CC3=C(C=C2)OCCO3,inactive,
CID-24793611,C1CC(=O)N(CCC1NC(=O)OCC2=CC=CC=C2)C(CC3=CC=CC=C3)CSC4=CC=CC=C4,inactive,
CID-4427813,CC1CN(CC(O1)C)C(=O)C2=NN(C=C2[N+](=O)[O-])C,inactive,
CID-2951284,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CNC3=CC=C(C=C3)Br)O,inactive,
CID-2818668,COC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CS3)C4=CC=CC=C4,inactive,
CID-867211,CC1=CC2=C(N1C3=CC=C(C=C3)OC)C=CC(=C2)OC(=O)C,inactive,
